***************************************** BIN PACKING SOLUTION *****************************************
Parameters: alpha_1=0.5 alpha_2=0.5 t=0.2 s=1
-------------------------------------------------------------------------------------------------------------------------------------------------
INSTANCE 	 # OF BINS 	 SCHEDULING OBJECTIVE 	 BEST OBJECTIVE 	 RUNNING TIME
BPP_50_120_0.1_0.8_6.C	22	2.600	12.300	0.025
BPP_50_120_0.1_0.8_6.C	22	2.400	12.200	0.025
BPP_50_120_0.1_0.8_6.C	22	2.600	12.300	0.025
BPP_50_120_0.1_0.8_6.C	22	2.600	12.300	0.025
BPP_50_120_0.1_0.8_6.C	22	2.600	12.300	0.026
BPP_50_120_0.1_0.8_6.C	22	2.600	12.300	0.025
BPP_50_120_0.1_0.8_6.C	22	2.600	12.300	0.025
BPP_50_120_0.1_0.8_6.C	22	2.600	12.300	0.025
BPP_50_120_0.1_0.8_6.C	22	2.600	12.300	0.024
BPP_50_120_0.1_0.8_6.C	22	2.600	12.300	0.024
BPP_50_120_0.1_0.8_7.C	22	5.600	13.800	0.027
BPP_50_120_0.1_0.8_7.C	23	4.800	13.900	0.026
BPP_50_120_0.1_0.8_7.C	23	4.800	13.900	0.026
BPP_50_120_0.1_0.8_7.C	22	5.600	13.800	0.027
BPP_50_120_0.1_0.8_7.C	23	4.600	13.800	0.026
BPP_50_120_0.1_0.8_7.C	22	5.600	13.800	0.025
BPP_50_120_0.1_0.8_7.C	22	5.400	13.700	0.025
BPP_50_120_0.1_0.8_7.C	22	5.400	13.700	0.024
BPP_50_120_0.1_0.8_7.C	22	5.400	13.700	0.025
BPP_50_120_0.1_0.8_7.C	22	5.600	13.800	0.025
BPP_50_120_0.1_0.8_8.C	23	2.800	12.900	0.025
BPP_50_120_0.1_0.8_8.C	23	3.000	13.000	0.025
BPP_50_120_0.1_0.8_8.C	23	2.400	12.700	0.025
BPP_50_120_0.1_0.8_8.C	23	2.600	12.800	0.025
BPP_50_120_0.1_0.8_8.C	23	2.400	12.700	0.026
BPP_50_120_0.1_0.8_8.C	23	2.400	12.700	0.024
BPP_50_120_0.1_0.8_8.C	23	2.600	12.800	0.024
BPP_50_120_0.1_0.8_8.C	23	2.600	12.800	0.025
BPP_50_120_0.1_0.8_8.C	23	2.600	12.800	0.025
BPP_50_120_0.1_0.8_8.C	23	2.400	12.700	0.024
BPP_50_120_0.1_0.8_9.C	22	4.400	13.200	0.025
BPP_50_120_0.1_0.8_9.C	22	5.000	13.500	0.024
BPP_50_120_0.1_0.8_9.C	22	4.400	13.200	0.025
BPP_50_120_0.1_0.8_9.C	22	4.400	13.200	0.024
BPP_50_120_0.1_0.8_9.C	22	4.400	13.200	0.024
BPP_50_120_0.1_0.8_9.C	22	4.600	13.300	0.025
BPP_50_120_0.1_0.8_9.C	22	4.800	13.400	0.024
BPP_50_120_0.1_0.8_9.C	22	5.000	13.500	0.024
BPP_50_120_0.1_0.8_9.C	22	4.400	13.200	0.024
BPP_50_120_0.1_0.8_9.C	22	4.400	13.200	0.024
BPP_50_125_0.1_0.8_0.C	27	1.000	14.000	0.032
BPP_50_125_0.1_0.8_0.C	27	1.800	14.400	0.032
BPP_50_125_0.1_0.8_0.C	27	1.000	14.000	0.031
BPP_50_125_0.1_0.8_0.C	27	1.800	14.400	0.031
BPP_50_125_0.1_0.8_0.C	27	1.400	14.200	0.030
BPP_50_125_0.1_0.8_0.C	27	1.800	14.400	0.038
BPP_50_125_0.1_0.8_0.C	27	1.600	14.300	0.031
BPP_50_125_0.1_0.8_0.C	27	1.400	14.200	0.031
BPP_50_125_0.1_0.8_0.C	27	1.000	14.000	0.030
BPP_50_125_0.1_0.8_0.C	27	1.200	14.100	0.030
BPP_50_125_0.1_0.8_1.C	24	0.800	12.400	0.028
BPP_50_125_0.1_0.8_1.C	24	0.800	12.400	0.027
BPP_50_125_0.1_0.8_1.C	24	0.800	12.400	0.027
BPP_50_125_0.1_0.8_1.C	24	0.800	12.400	0.026
BPP_50_125_0.1_0.8_1.C	24	0.800	12.400	0.027
BPP_50_125_0.1_0.8_1.C	24	0.800	12.400	0.027
BPP_50_125_0.1_0.8_1.C	24	0.800	12.400	0.027
BPP_50_125_0.1_0.8_1.C	24	0.800	12.400	0.025
BPP_50_125_0.1_0.8_1.C	24	0.800	12.400	0.026
BPP_50_125_0.1_0.8_1.C	24	0.800	12.400	0.029
BPP_50_125_0.1_0.8_2.C	21	1.200	11.100	0.026
BPP_50_125_0.1_0.8_2.C	22	0.800	11.400	0.026
BPP_50_125_0.1_0.8_2.C	22	0.800	11.400	0.027
BPP_50_125_0.1_0.8_2.C	21	1.200	11.100	0.025
BPP_50_125_0.1_0.8_2.C	22	0.800	11.400	0.026
BPP_50_125_0.1_0.8_2.C	22	0.800	11.400	0.027
BPP_50_125_0.1_0.8_2.C	22	0.800	11.400	0.026
BPP_50_125_0.1_0.8_2.C	22	0.800	11.400	0.026
BPP_50_125_0.1_0.8_2.C	22	0.800	11.400	0.026
BPP_50_125_0.1_0.8_2.C	21	1.400	11.200	0.026
BPP_50_125_0.1_0.8_3.C	29	4.400	16.700	0.032
BPP_50_125_0.1_0.8_3.C	29	4.400	16.700	0.031
BPP_50_125_0.1_0.8_3.C	29	4.400	16.700	0.032
BPP_50_125_0.1_0.8_3.C	29	4.400	16.700	0.032
BPP_50_125_0.1_0.8_3.C	29	4.400	16.700	0.033
BPP_50_125_0.1_0.8_3.C	29	4.400	16.700	0.033
BPP_50_125_0.1_0.8_3.C	29	4.400	16.700	0.032
BPP_50_125_0.1_0.8_3.C	29	4.400	16.700	0.032
BPP_50_125_0.1_0.8_3.C	29	4.400	16.700	0.032
BPP_50_125_0.1_0.8_3.C	29	4.400	16.700	0.032
BPP_50_125_0.1_0.8_4.C	25	1.800	13.400	0.028
BPP_50_125_0.1_0.8_4.C	25	1.800	13.400	0.028
BPP_50_125_0.1_0.8_4.C	25	1.800	13.400	0.029
BPP_50_125_0.1_0.8_4.C	25	1.800	13.400	0.029
BPP_50_125_0.1_0.8_4.C	25	1.800	13.400	0.029
BPP_50_125_0.1_0.8_4.C	25	1.600	13.300	0.029
BPP_50_125_0.1_0.8_4.C	25	1.800	13.400	0.029
BPP_50_125_0.1_0.8_4.C	25	1.800	13.400	0.029
BPP_50_125_0.1_0.8_4.C	25	1.800	13.400	0.029
BPP_50_125_0.1_0.8_4.C	25	1.800	13.400	0.029
BPP_50_125_0.1_0.8_5.C	31	2.600	16.800	0.032
BPP_50_125_0.1_0.8_5.C	31	2.600	16.800	0.033
BPP_50_125_0.1_0.8_5.C	31	2.600	16.800	0.034
BPP_50_125_0.1_0.8_5.C	31	2.600	16.800	0.032
BPP_50_125_0.1_0.8_5.C	31	2.600	16.800	0.032
BPP_50_125_0.1_0.8_5.C	31	2.600	16.800	0.033
BPP_50_125_0.1_0.8_5.C	31	2.600	16.800	0.031
BPP_50_125_0.1_0.8_5.C	31	2.600	16.800	0.032
BPP_50_125_0.1_0.8_5.C	31	2.600	16.800	0.033
BPP_50_125_0.1_0.8_5.C	31	2.600	16.800	0.033
BPP_50_125_0.1_0.8_6.C	26	3.000	14.500	0.029
BPP_50_125_0.1_0.8_6.C	26	3.000	14.500	0.029
BPP_50_125_0.1_0.8_6.C	26	2.800	14.400	0.029
BPP_50_125_0.1_0.8_6.C	26	3.200	14.600	0.029
BPP_50_125_0.1_0.8_6.C	26	3.000	14.500	0.028
BPP_50_125_0.1_0.8_6.C	26	3.000	14.500	0.029
BPP_50_125_0.1_0.8_6.C	26	3.000	14.500	0.037
BPP_50_125_0.1_0.8_6.C	26	3.200	14.600	0.029
BPP_50_125_0.1_0.8_6.C	26	3.000	14.500	0.029
BPP_50_125_0.1_0.8_6.C	26	3.200	14.600	0.030
BPP_50_125_0.1_0.8_7.C	27	2.800	14.900	0.029
BPP_50_125_0.1_0.8_7.C	27	3.200	15.100	0.029
BPP_50_125_0.1_0.8_7.C	27	3.200	15.100	0.030
BPP_50_125_0.1_0.8_7.C	27	2.800	14.900	0.029
BPP_50_125_0.1_0.8_7.C	27	3.000	15.000	0.030
BPP_50_125_0.1_0.8_7.C	27	3.200	15.100	0.030
BPP_50_125_0.1_0.8_7.C	27	3.000	15.000	0.030
BPP_50_125_0.1_0.8_7.C	27	3.000	15.000	0.029
BPP_50_125_0.1_0.8_7.C	27	3.000	15.000	0.030
BPP_50_125_0.1_0.8_7.C	27	2.800	14.900	0.029
BPP_50_125_0.1_0.8_8.C	22	2.600	12.300	0.024
BPP_50_125_0.1_0.8_8.C	22	2.600	12.300	0.025
BPP_50_125_0.1_0.8_8.C	22	2.600	12.300	0.027
BPP_50_125_0.1_0.8_8.C	22	2.600	12.300	0.025
BPP_50_125_0.1_0.8_8.C	22	2.600	12.300	0.025
BPP_50_125_0.1_0.8_8.C	22	2.600	12.300	0.027
BPP_50_125_0.1_0.8_8.C	22	2.600	12.300	0.027
BPP_50_125_0.1_0.8_8.C	22	2.600	12.300	0.026
BPP_50_125_0.1_0.8_8.C	22	2.600	12.300	0.025
BPP_50_125_0.1_0.8_8.C	22	2.600	12.300	0.025
BPP_50_125_0.1_0.8_9.C	25	3.600	14.300	0.029
BPP_50_125_0.1_0.8_9.C	25	3.600	14.300	0.027
BPP_50_125_0.1_0.8_9.C	25	3.400	14.200	0.028
BPP_50_125_0.1_0.8_9.C	25	3.600	14.300	0.028
BPP_50_125_0.1_0.8_9.C	24	4.400	14.200	0.030
BPP_50_125_0.1_0.8_9.C	24	4.000	14.000	0.028
BPP_50_125_0.1_0.8_9.C	24	4.400	14.200	0.028
BPP_50_125_0.1_0.8_9.C	25	3.600	14.300	0.027
BPP_50_125_0.1_0.8_9.C	25	3.600	14.300	0.028
BPP_50_125_0.1_0.8_9.C	25	3.600	14.300	0.028
BPP_50_150_0.1_0.8_0.C	23	0.400	11.700	0.035
BPP_50_150_0.1_0.8_0.C	23	0.400	11.700	0.036
BPP_50_150_0.1_0.8_0.C	23	0.400	11.700	0.035
BPP_50_150_0.1_0.8_0.C	23	0.400	11.700	0.034
BPP_50_150_0.1_0.8_0.C	23	0.400	11.700	0.034
BPP_50_150_0.1_0.8_0.C	23	0.400	11.700	0.034
BPP_50_150_0.1_0.8_0.C	23	0.400	11.700	0.034
BPP_50_150_0.1_0.8_0.C	23	0.400	11.700	0.033
BPP_50_150_0.1_0.8_0.C	23	0.400	11.700	0.034
BPP_50_150_0.1_0.8_0.C	23	0.400	11.700	0.034
BPP_50_150_0.1_0.8_1.C	28	1.400	14.700	0.039
BPP_50_150_0.1_0.8_1.C	28	1.400	14.700	0.039
BPP_50_150_0.1_0.8_1.C	28	1.400	14.700	0.038
BPP_50_150_0.1_0.8_1.C	28	1.400	14.700	0.040
BPP_50_150_0.1_0.8_1.C	28	1.400	14.700	0.038
BPP_50_150_0.1_0.8_1.C	28	1.400	14.700	0.038
BPP_50_150_0.1_0.8_1.C	28	1.400	14.700	0.039
BPP_50_150_0.1_0.8_1.C	28	1.400	14.700	0.040
BPP_50_150_0.1_0.8_1.C	28	1.400	14.700	0.039
BPP_50_150_0.1_0.8_1.C	28	1.400	14.700	0.046
BPP_50_150_0.1_0.8_2.C	25	3.000	14.000	0.035
BPP_50_150_0.1_0.8_2.C	25	3.000	14.000	0.036
BPP_50_150_0.1_0.8_2.C	25	3.000	14.000	0.036
BPP_50_150_0.1_0.8_2.C	25	3.000	14.000	0.036
BPP_50_150_0.1_0.8_2.C	25	3.000	14.000	0.036
BPP_50_150_0.1_0.8_2.C	25	3.000	14.000	0.036
BPP_50_150_0.1_0.8_2.C	25	3.200	14.100	0.035
BPP_50_150_0.1_0.8_2.C	25	3.200	14.100	0.035
BPP_50_150_0.1_0.8_2.C	25	3.000	14.000	0.036
BPP_50_150_0.1_0.8_2.C	25	3.000	14.000	0.036
BPP_50_150_0.1_0.8_3.C	25	3.800	14.400	0.035
BPP_50_150_0.1_0.8_3.C	25	3.800	14.400	0.035
BPP_50_150_0.1_0.8_3.C	25	4.000	14.500	0.035
BPP_50_150_0.1_0.8_3.C	25	3.600	14.300	0.035
BPP_50_150_0.1_0.8_3.C	25	3.800	14.400	0.035
BPP_50_150_0.1_0.8_3.C	25	3.800	14.400	0.036
BPP_50_150_0.1_0.8_3.C	25	4.000	14.500	0.036
BPP_50_150_0.1_0.8_3.C	25	3.600	14.300	0.036
BPP_50_150_0.1_0.8_3.C	25	3.600	14.300	0.035
BPP_50_150_0.1_0.8_3.C	25	3.600	14.300	0.036
BPP_50_150_0.1_0.8_4.C	21	0.800	10.900	0.031
BPP_50_150_0.1_0.8_4.C	21	0.800	10.900	0.031
BPP_50_150_0.1_0.8_4.C	21	0.800	10.900	0.030
BPP_50_150_0.1_0.8_4.C	21	0.800	10.900	0.030
BPP_50_150_0.1_0.8_4.C	21	0.800	10.900	0.030
BPP_50_150_0.1_0.8_4.C	21	0.800	10.900	0.030
BPP_50_150_0.1_0.8_4.C	21	0.800	10.900	0.030
BPP_50_150_0.1_0.8_4.C	21	0.800	10.900	0.029
BPP_50_150_0.1_0.8_4.C	21	0.800	10.900	0.029
BPP_50_150_0.1_0.8_4.C	21	0.800	10.900	0.030
BPP_50_150_0.1_0.8_5.C	25	1.400	13.200	0.034
BPP_50_150_0.1_0.8_5.C	25	1.400	13.200	0.034
BPP_50_150_0.1_0.8_5.C	25	1.400	13.200	0.035
BPP_50_150_0.1_0.8_5.C	25	1.400	13.200	0.034
BPP_50_150_0.1_0.8_5.C	25	1.400	13.200	0.035
BPP_50_150_0.1_0.8_5.C	25	1.400	13.200	0.035
BPP_50_150_0.1_0.8_5.C	25	1.400	13.200	0.035
BPP_50_150_0.1_0.8_5.C	25	1.400	13.200	0.035
BPP_50_150_0.1_0.8_5.C	25	1.400	13.200	0.034
BPP_50_150_0.1_0.8_5.C	25	1.400	13.200	0.035
BPP_50_150_0.1_0.8_6.C	22	1.400	11.700	0.032
BPP_50_150_0.1_0.8_6.C	22	1.400	11.700	0.032
BPP_50_150_0.1_0.8_6.C	22	1.400	11.700	0.032
BPP_50_150_0.1_0.8_6.C	22	1.400	11.700	0.032
BPP_50_150_0.1_0.8_6.C	22	1.400	11.700	0.032
BPP_50_150_0.1_0.8_6.C	22	1.400	11.700	0.033
BPP_50_150_0.1_0.8_6.C	22	1.400	11.700	0.032
BPP_50_150_0.1_0.8_6.C	22	1.400	11.700	0.032
BPP_50_150_0.1_0.8_6.C	22	1.400	11.700	0.032
BPP_50_150_0.1_0.8_6.C	22	1.400	11.700	0.032
BPP_50_150_0.1_0.8_7.C	23	1.400	12.200	0.036
BPP_50_150_0.1_0.8_7.C	23	1.400	12.200	0.036
BPP_50_150_0.1_0.8_7.C	23	1.400	12.200	0.036
BPP_50_150_0.1_0.8_7.C	23	1.400	12.200	0.034
BPP_50_150_0.1_0.8_7.C	23	1.400	12.200	0.034
BPP_50_150_0.1_0.8_7.C	23	1.400	12.200	0.034
BPP_50_150_0.1_0.8_7.C	23	1.400	12.200	0.033
BPP_50_150_0.1_0.8_7.C	23	1.400	12.200	0.033
BPP_50_150_0.1_0.8_7.C	23	1.400	12.200	0.034
BPP_50_150_0.1_0.8_7.C	23	1.400	12.200	0.034
BPP_50_150_0.1_0.8_8.C	23	0.800	11.900	0.032
BPP_50_150_0.1_0.8_8.C	23	0.800	11.900	0.032
BPP_50_150_0.1_0.8_8.C	23	0.800	11.900	0.032
BPP_50_150_0.1_0.8_8.C	23	0.800	11.900	0.032
BPP_50_150_0.1_0.8_8.C	23	0.800	11.900	0.032
BPP_50_150_0.1_0.8_8.C	23	0.800	11.900	0.032
BPP_50_150_0.1_0.8_8.C	23	0.800	11.900	0.032
BPP_50_150_0.1_0.8_8.C	23	0.800	11.900	0.032
BPP_50_150_0.1_0.8_8.C	23	1.200	12.100	0.032
BPP_50_150_0.1_0.8_8.C	23	1.200	12.100	0.032
BPP_50_150_0.1_0.8_9.C	23	1.400	12.200	0.033
BPP_50_150_0.1_0.8_9.C	23	1.400	12.200	0.033
BPP_50_150_0.1_0.8_9.C	23	1.400	12.200	0.033
BPP_50_150_0.1_0.8_9.C	23	1.400	12.200	0.033
BPP_50_150_0.1_0.8_9.C	23	1.400	12.200	0.033
BPP_50_150_0.1_0.8_9.C	23	1.400	12.200	0.035
BPP_50_150_0.1_0.8_9.C	23	1.400	12.200	0.033
BPP_50_150_0.1_0.8_9.C	23	1.400	12.200	0.041
BPP_50_150_0.1_0.8_9.C	23	1.400	12.200	0.034
BPP_50_150_0.1_0.8_9.C	23	1.400	12.200	0.034
BPP_50_200_0.1_0.8_0.C	24	2.800	13.400	0.045
BPP_50_200_0.1_0.8_0.C	24	2.800	13.400	0.046
BPP_50_200_0.1_0.8_0.C	24	2.800	13.400	0.045
BPP_50_200_0.1_0.8_0.C	24	2.800	13.400	0.045
BPP_50_200_0.1_0.8_0.C	24	2.800	13.400	0.046
BPP_50_200_0.1_0.8_0.C	24	2.800	13.400	0.046
BPP_50_200_0.1_0.8_0.C	24	2.800	13.400	0.045
BPP_50_200_0.1_0.8_0.C	24	2.800	13.400	0.045
BPP_50_200_0.1_0.8_0.C	24	2.800	13.400	0.046
BPP_50_200_0.1_0.8_0.C	24	2.800	13.400	0.045
BPP_50_200_0.1_0.8_1.C	25	0.200	12.600	0.046
BPP_50_200_0.1_0.8_1.C	24	1.200	12.600	0.044
BPP_50_200_0.1_0.8_1.C	25	0.200	12.600	0.045
BPP_50_200_0.1_0.8_1.C	24	1.200	12.600	0.044
BPP_50_200_0.1_0.8_1.C	24	1.200	12.600	0.045
BPP_50_200_0.1_0.8_1.C	24	1.200	12.600	0.045
BPP_50_200_0.1_0.8_1.C	25	0.200	12.600	0.045
BPP_50_200_0.1_0.8_1.C	25	0.200	12.600	0.045
BPP_50_200_0.1_0.8_1.C	25	0.200	12.600	0.046
BPP_50_200_0.1_0.8_1.C	24	1.200	12.600	0.045
BPP_50_200_0.1_0.8_2.C	21	0.200	10.600	0.042
BPP_50_200_0.1_0.8_2.C	21	0.200	10.600	0.042
BPP_50_200_0.1_0.8_2.C	21	0.200	10.600	0.042
BPP_50_200_0.1_0.8_2.C	21	0.200	10.600	0.041
BPP_50_200_0.1_0.8_2.C	21	0.200	10.600	0.041
BPP_50_200_0.1_0.8_2.C	21	0.200	10.600	0.041
BPP_50_200_0.1_0.8_2.C	21	0.200	10.600	0.042
BPP_50_200_0.1_0.8_2.C	21	0.200	10.600	0.041
BPP_50_200_0.1_0.8_2.C	21	0.200	10.600	0.041
BPP_50_200_0.1_0.8_2.C	21	0.200	10.600	0.042
BPP_50_200_0.1_0.8_3.C	23	0.200	11.600	0.044
BPP_50_200_0.1_0.8_3.C	23	0.200	11.600	0.044
BPP_50_200_0.1_0.8_3.C	23	0.200	11.600	0.044
BPP_50_200_0.1_0.8_3.C	23	0.200	11.600	0.043
BPP_50_200_0.1_0.8_3.C	23	0.200	11.600	0.043
BPP_50_200_0.1_0.8_3.C	23	0.200	11.600	0.041
BPP_50_200_0.1_0.8_3.C	23	0.200	11.600	0.042
BPP_50_200_0.1_0.8_3.C	23	0.200	11.600	0.042
BPP_50_200_0.1_0.8_3.C	23	0.200	11.600	0.042
BPP_50_200_0.1_0.8_3.C	23	0.200	11.600	0.042
BPP_50_200_0.1_0.8_4.C	26	1.000	13.500	0.047
BPP_50_200_0.1_0.8_4.C	26	1.000	13.500	0.047
BPP_50_200_0.1_0.8_4.C	26	1.000	13.500	0.047
BPP_50_200_0.1_0.8_4.C	26	1.000	13.500	0.048
BPP_50_200_0.1_0.8_4.C	26	1.000	13.500	0.047
BPP_50_200_0.1_0.8_4.C	26	1.000	13.500	0.048
BPP_50_200_0.1_0.8_4.C	26	1.000	13.500	0.056
BPP_50_200_0.1_0.8_4.C	26	1.000	13.500	0.047
BPP_50_200_0.1_0.8_4.C	26	1.000	13.500	0.049
BPP_50_200_0.1_0.8_4.C	26	1.000	13.500	0.049
BPP_50_200_0.1_0.8_5.C	30	2.000	16.000	0.054
BPP_50_200_0.1_0.8_5.C	30	2.000	16.000	0.055
BPP_50_200_0.1_0.8_5.C	30	2.000	16.000	0.056
BPP_50_200_0.1_0.8_5.C	30	2.000	16.000	0.056
BPP_50_200_0.1_0.8_5.C	31	1.400	16.200	0.055
BPP_50_200_0.1_0.8_5.C	31	1.400	16.200	0.055
BPP_50_200_0.1_0.8_5.C	30	2.000	16.000	0.055
BPP_50_200_0.1_0.8_5.C	30	2.000	16.000	0.055
BPP_50_200_0.1_0.8_5.C	31	1.400	16.200	0.057
BPP_50_200_0.1_0.8_5.C	30	2.000	16.000	0.058
BPP_50_200_0.1_0.8_6.C	23	0.600	11.800	0.043
BPP_50_200_0.1_0.8_6.C	23	0.600	11.800	0.044
BPP_50_200_0.1_0.8_6.C	23	0.600	11.800	0.043
BPP_50_200_0.1_0.8_6.C	23	0.600	11.800	0.043
BPP_50_200_0.1_0.8_6.C	23	0.600	11.800	0.043
BPP_50_200_0.1_0.8_6.C	23	0.600	11.800	0.044
BPP_50_200_0.1_0.8_6.C	23	0.600	11.800	0.044
BPP_50_200_0.1_0.8_6.C	23	0.600	11.800	0.043
BPP_50_200_0.1_0.8_6.C	23	0.600	11.800	0.043
BPP_50_200_0.1_0.8_6.C	23	0.600	11.800	0.044
BPP_50_200_0.1_0.8_7.C	23	5.000	14.000	0.045
BPP_50_200_0.1_0.8_7.C	24	4.200	14.100	0.046
BPP_50_200_0.1_0.8_7.C	22	6.000	14.000	0.046
BPP_50_200_0.1_0.8_7.C	24	4.200	14.100	0.047
BPP_50_200_0.1_0.8_7.C	23	5.000	14.000	0.046
BPP_50_200_0.1_0.8_7.C	24	4.200	14.100	0.046
BPP_50_200_0.1_0.8_7.C	23	4.800	13.900	0.045
BPP_50_200_0.1_0.8_7.C	23	5.000	14.000	0.045
BPP_50_200_0.1_0.8_7.C	23	4.800	13.900	0.045
BPP_50_200_0.1_0.8_7.C	23	4.800	13.900	0.045
BPP_50_200_0.1_0.8_8.C	25	0.400	12.700	0.044
BPP_50_200_0.1_0.8_8.C	25	0.400	12.700	0.043
BPP_50_200_0.1_0.8_8.C	25	0.400	12.700	0.043
BPP_50_200_0.1_0.8_8.C	24	1.200	12.600	0.044
BPP_50_200_0.1_0.8_8.C	25	0.400	12.700	0.044
BPP_50_200_0.1_0.8_8.C	24	1.000	12.500	0.044
BPP_50_200_0.1_0.8_8.C	25	0.400	12.700	0.044
BPP_50_200_0.1_0.8_8.C	24	0.400	12.200	0.044
BPP_50_200_0.1_0.8_8.C	25	0.400	12.700	0.044
BPP_50_200_0.1_0.8_8.C	24	0.400	12.200	0.044
BPP_50_200_0.1_0.8_9.C	23	5.800	14.400	0.046
BPP_50_200_0.1_0.8_9.C	23	5.800	14.400	0.046
BPP_50_200_0.1_0.8_9.C	23	6.000	14.500	0.046
BPP_50_200_0.1_0.8_9.C	23	5.600	14.300	0.046
BPP_50_200_0.1_0.8_9.C	23	6.000	14.500	0.047
BPP_50_200_0.1_0.8_9.C	23	5.800	14.400	0.046
BPP_50_200_0.1_0.8_9.C	23	5.200	14.100	0.046
BPP_50_200_0.1_0.8_9.C	23	5.600	14.300	0.047
BPP_50_200_0.1_0.8_9.C	23	5.600	14.300	0.047
BPP_50_200_0.1_0.8_9.C	23	5.400	14.200	0.046
BPP_50_300_0.1_0.8_0.C	25	2.800	13.900	0.076
BPP_50_300_0.1_0.8_0.C	25	2.800	13.900	0.073
BPP_50_300_0.1_0.8_0.C	25	2.800	13.900	0.072
BPP_50_300_0.1_0.8_0.C	25	2.800	13.900	0.072
BPP_50_300_0.1_0.8_0.C	25	2.800	13.900	0.073
BPP_50_300_0.1_0.8_0.C	25	2.800	13.900	0.072
BPP_50_300_0.1_0.8_0.C	25	2.800	13.900	0.073
BPP_50_300_0.1_0.8_0.C	25	2.800	13.900	0.080
BPP_50_300_0.1_0.8_0.C	25	2.800	13.900	0.073
BPP_50_300_0.1_0.8_0.C	25	2.800	13.900	0.073
BPP_50_300_0.1_0.8_1.C	24	2.800	13.400	0.069
BPP_50_300_0.1_0.8_1.C	24	2.600	13.300	0.069
BPP_50_300_0.1_0.8_1.C	24	2.600	13.300	0.069
BPP_50_300_0.1_0.8_1.C	24	2.800	13.400	0.069
BPP_50_300_0.1_0.8_1.C	24	3.000	13.500	0.070
BPP_50_300_0.1_0.8_1.C	24	2.600	13.300	0.099
BPP_50_300_0.1_0.8_1.C	24	3.200	13.600	0.070
BPP_50_300_0.1_0.8_1.C	24	2.800	13.400	0.070
BPP_50_300_0.1_0.8_1.C	24	3.000	13.500	0.069
BPP_50_300_0.1_0.8_1.C	24	2.600	13.300	0.070
BPP_50_300_0.1_0.8_2.C	26	4.200	15.100	0.079
BPP_50_300_0.1_0.8_2.C	26	4.200	15.100	0.076
BPP_50_300_0.1_0.8_2.C	26	4.200	15.100	0.077
BPP_50_300_0.1_0.8_2.C	26	4.200	15.100	0.075
BPP_50_300_0.1_0.8_2.C	26	4.200	15.100	0.076
BPP_50_300_0.1_0.8_2.C	26	4.200	15.100	0.076
BPP_50_300_0.1_0.8_2.C	26	4.000	15.000	0.076
BPP_50_300_0.1_0.8_2.C	26	4.200	15.100	0.078
BPP_50_300_0.1_0.8_2.C	26	3.600	14.800	0.076
BPP_50_300_0.1_0.8_2.C	26	4.200	15.100	0.076
BPP_50_300_0.1_0.8_3.C	26	3.000	14.500	0.080
BPP_50_300_0.1_0.8_3.C	26	3.000	14.500	0.077
BPP_50_300_0.1_0.8_3.C	26	3.000	14.500	0.076
BPP_50_300_0.1_0.8_3.C	25	3.200	14.100	0.074
BPP_50_300_0.1_0.8_3.C	26	3.000	14.500	0.074
BPP_50_300_0.1_0.8_3.C	26	3.200	14.600	0.075
BPP_50_300_0.1_0.8_3.C	26	3.000	14.500	0.074
BPP_50_300_0.1_0.8_3.C	26	3.000	14.500	0.075
BPP_50_300_0.1_0.8_3.C	26	3.000	14.500	0.073
BPP_50_300_0.1_0.8_3.C	26	3.000	14.500	0.074
BPP_50_300_0.1_0.8_4.C	28	3.800	15.900	0.078
BPP_50_300_0.1_0.8_4.C	28	3.800	15.900	0.079
BPP_50_300_0.1_0.8_4.C	28	3.800	15.900	0.078
BPP_50_300_0.1_0.8_4.C	28	3.800	15.900	0.077
BPP_50_300_0.1_0.8_4.C	28	3.800	15.900	0.078
BPP_50_300_0.1_0.8_4.C	28	3.800	15.900	0.079
BPP_50_300_0.1_0.8_4.C	28	3.800	15.900	0.078
BPP_50_300_0.1_0.8_4.C	28	3.800	15.900	0.078
BPP_50_300_0.1_0.8_4.C	28	3.800	15.900	0.078
BPP_50_300_0.1_0.8_4.C	28	3.800	15.900	0.079
BPP_50_300_0.1_0.8_5.C	23	4.000	13.500	0.065
BPP_50_300_0.1_0.8_5.C	23	4.000	13.500	0.073
BPP_50_300_0.1_0.8_5.C	23	4.000	13.500	0.065
BPP_50_300_0.1_0.8_5.C	23	4.000	13.500	0.067
BPP_50_300_0.1_0.8_5.C	23	4.000	13.500	0.067
BPP_50_300_0.1_0.8_5.C	22	4.200	13.100	0.065
BPP_50_300_0.1_0.8_5.C	23	4.000	13.500	0.065
BPP_50_300_0.1_0.8_5.C	23	4.000	13.500	0.065
BPP_50_300_0.1_0.8_5.C	23	4.000	13.500	0.066
BPP_50_300_0.1_0.8_5.C	22	4.200	13.100	0.066
BPP_50_300_0.1_0.8_6.C	21	4.600	12.800	0.062
BPP_50_300_0.1_0.8_6.C	21	3.800	12.400	0.062
BPP_50_300_0.1_0.8_6.C	21	3.800	12.400	0.063
BPP_50_300_0.1_0.8_6.C	21	3.800	12.400	0.062
BPP_50_300_0.1_0.8_6.C	21	3.800	12.400	0.062
BPP_50_300_0.1_0.8_6.C	21	3.800	12.400	0.062
BPP_50_300_0.1_0.8_6.C	21	4.000	12.500	0.064
